id,year,age,educ,networth
4761,2016,72,3,444753.6
4762,2016,44,4,59571.8
4763,2016,39,4,2022173.3
4764,2016,39,4,2022173.3
4765,2016,31,4,-21793.7
4766,2016,62,2,68698.8
4767,2016,58,3,82327.5
4768,2016,66,2,655166.6
4769,2016,55,4,18147819.6
4770,2016,29,4,78701.4
4771,2016,32,3,44524.7
4772,2016,44,2,351017.4
4773,2016,73,4,6897145.8
4774,2016,22,4,-33756.1
4775,2016,23,4,61508.2
4776,2016,64,4,1800721.5
4777,2016,56,4,156329.8
4778,2016,68,3,185005.6
4779,2016,38,4,268566.5
4780,2016,64,2,535369.3
4781,2016,31,3,342322.1
4782,2016,61,2,219133
4783,2016,55,2,1523.2
4784,2016,32,3,56541.4
4785,2016,61,4,1202166.6
4786,2016,54,3,236437.2
4787,2016,59,3,-2516.1
4788,2016,36,1,0
4789,2016,29,4,59078.5
4790,2016,63,2,171759.2
4791,2016,65,3,155404.7
4792,2016,57,4,1230780.8
4793,2016,57,3,521900.9
4794,2016,49,2,103294.8
4795,2016,57,2,137767.5
4796,2016,53,2,310525.8
4797,2016,53,2,9580455.2
4798,2016,74,3,133426.1
4799,2016,39,3,75482.3
4800,2016,35,1,120623.7
4801,2016,66,2,6055.9
4802,2016,30,4,33547.7
4803,2016,55,2,349327.6
4804,2016,65,4,1768037.2
4805,2016,86,4,1903893
4806,2016,84,4,148
4807,2016,79,4,3596756.3
4808,2016,61,1,234.3
4809,2016,38,3,-59448.5
4810,2016,79,4,1727237.3
4811,2016,27,2,75.2
4812,2016,46,4,166505.1
4813,2016,52,2,279543.5
4814,2016,46,3,80169.1
4815,2016,28,3,4193.5
4816,2016,63,1,10730.3
4817,2016,32,4,66478.7
4818,2016,31,3,7412.6
4819,2016,45,1,33116
4820,2016,53,4,2325890.9
4821,2016,66,1,1307.4
4822,2016,84,3,23842.3
4823,2016,72,4,1423310
4824,2016,45,4,1129685.1
4825,2016,29,4,1294755.8
4826,2016,62,2,18747.2
4827,2016,45,1,244392.4
4828,2016,72,3,253889.4
4829,2016,48,3,217690
4830,2016,31,2,96943
4831,2016,42,3,489031.6
4832,2016,62,2,255184.4
4833,2016,25,3,1850.1
4834,2016,79,4,324623.2
4835,2016,75,4,1807505.1
4836,2016,70,3,190444.8
4837,2016,81,3,101999.8
4838,2016,76,3,255924.5
4839,2016,42,3,312721.2
4840,2016,67,3,327336.6
4841,2019,71,4,1402986.2
4842,2019,24,4,-20112.2
4843,2019,76,3,211614.1
4844,2019,48,3,192196.2
4845,2019,61,2,39772.3
4846,2019,55,3,291064.9
4847,2019,29,4,-32341.8
4848,2019,74,2,222683.3
4849,2019,76,2,359353.6
4850,2019,47,3,6213.3
4851,2019,62,2,80332.9
4852,2019,73,2,231261.5
4853,2019,95,4,1182389.4
4854,2019,55,2,85653.7
4855,2019,73,4,1080843
4856,2019,79,3,-2660.4
4857,2019,75,4,2144796.4
4858,2019,51,4,69552.3
4859,2019,51,4,69552.3
4860,2019,55,4,475390.1
4861,2019,41,2,463.7
4862,2019,71,3,21503.3
4863,2019,37,1,6839.3
4864,2019,64,3,-57960.3
4865,2019,31,3,69320.5
4866,2019,57,4,1235481
4867,2019,30,2,-12218
4868,2019,48,3,188625.9
4869,2019,95,1,207520.9
4870,2019,45,2,334314.8
4871,2019,32,2,25120
4872,2019,47,3,860130.3
4873,2019,59,1,9169.3
4874,2019,57,2,19719.2
4875,2019,31,4,342522
4876,2019,58,2,270094.8
4877,2019,34,4,315767.5
4878,2019,45,2,16785.3
4879,2019,76,1,245716.7
4880,2019,26,1,7488.5
4881,2019,31,4,-14374.1
4882,2019,37,4,328055.1
4883,2019,75,3,1449122.5
4884,2019,40,2,58
4885,2019,57,3,58168.9
4886,2019,66,2,661906.2
4887,2019,66,2,661906.2
4888,2019,74,1,329237.5
4889,2019,39,4,347645.7
4890,2019,30,2,579.6
4891,2019,84,1,367468.1
4892,2019,54,4,1705538.8
4893,2019,25,4,-41951.6
4894,2019,46,4,1270257.2
4895,2019,75,1,962.1
4896,2019,83,2,112211.1
4897,2019,75,3,1936336.5
4898,2019,55,2,198108.2
4899,2019,74,3,256995.8
4900,2019,56,4,3729163.4
4901,2019,40,2,577863.8
4902,2019,52,2,947302.6
4903,2019,34,3,-34851.5
4904,2019,26,1,18061.6
4905,2019,56,2,167852.9
4906,2019,72,4,-43910.7
4907,2019,60,2,677938
4908,2019,43,4,522801.6
4909,2019,45,1,4810.7
4910,2019,61,4,714719.6
4911,2019,71,4,6455846.1
4912,2019,28,1,6340.9
4913,2019,28,1,6340.9
4914,2019,48,4,1281037.8
4915,2019,48,4,1281037.8
4916,2019,36,4,-182111.2
4917,2019,63,2,153768.6
4918,2019,57,4,5602787
4919,2019,40,4,234913
4920,2019,57,4,-6410.4
4921,2019,49,2,306378
4922,2019,36,3,-161222.3
4923,2019,57,3,637365.8
4924,2019,71,1,55641.9
4925,2019,62,4,513649.7
4926,2019,75,2,1105881.9
4927,2019,72,2,0
4928,2019,33,4,1140542.1
4929,2019,58,2,52917.7
4930,2019,37,1,0
4931,2019,70,1,86244.9
4932,2019,48,2,29432.2
4933,2019,33,2,-1391
4934,2019,31,3,-11070.4
4935,2019,48,4,11.6
4936,2019,64,3,-7187.1
4937,2019,58,4,320404.3
4938,2019,95,2,216887.3
4939,2019,83,3,434586.1
4940,2019,30,3,4660
4941,2019,45,2,857348.2
4942,2019,69,2,579.6
4943,2019,24,4,11708
4944,2019,49,1,-38311.7
4945,2019,77,1,363770.2
4946,2019,83,1,367665.1
4947,2019,27,3,-36338.8
4948,2019,33,2,17306.9
4949,2019,68,4,7801.5
4950,2019,43,2,58192.1
4951,2019,63,3,338858.9
4952,2019,18,2,15962.3
4953,2019,59,1,138536.6
4954,2019,46,4,169869.9
4955,2019,32,4,-36283.1
4956,2019,33,4,-88435.8
4957,2019,48,1,0
4958,2019,38,4,133100
4959,2019,45,1,22256.7
4960,2019,63,2,165998.2
4961,2019,56,3,3981.9
4962,2019,73,4,8566527.2
4963,2019,73,4,8566527.2
4964,2019,53,3,14043.8
4965,2019,73,1,81028.5
4966,2019,50,3,12287.6
4967,2019,67,4,329214.3
4968,2019,67,4,329214.3
4969,2019,43,4,62249.3
4970,2019,47,4,154869.8
4971,2019,39,2,16391.2
4972,2019,45,2,16483.9
4973,2019,46,2,261284.9
4974,2019,29,3,-29443.8
4975,2019,80,3,70294.2
4976,2019,69,3,425776.1
4977,2019,76,3,735631.7
4978,2019,32,3,-2086.6
4979,2019,31,4,-55004.3
4980,2019,53,3,44665.3
4981,2019,55,2,-2272
4982,2019,38,3,-591.2
4983,2019,42,3,256821.9
4984,2019,51,2,1349743.9
4985,2019,61,1,309855.6
4986,2019,45,3,124394.3
4987,2019,47,2,79996.8
4988,2019,30,4,40572.2
4989,2019,64,4,150812.6
4990,2019,66,3,122759.8
4991,2019,31,4,63176.7
4992,2019,63,1,46368.2
4993,2019,72,3,88795.1
4994,2019,38,4,-1854.7
4995,2019,79,3,95054.8
4996,2019,21,2,1165
4997,2019,25,4,-36526.6
4998,2019,35,2,13910.5
4999,2019,32,3,8827.3
5000,2019,32,3,8827.3
5001,2019,40,4,892935.8
5002,2019,40,4,892935.8
5003,2019,65,1,12055.7
5004,2019,55,1,588516.9
5005,2019,30,4,104792.2
5006,2019,57,3,10179
5007,2019,21,3,6723.4
5008,2019,31,1,3709.5
5009,2019,62,2,1.2
5010,2019,62,2,1.2
5011,2019,66,4,1527484.8
5012,2019,65,3,2200171.7
5013,2019,46,3,1678297.4
5014,2019,48,1,-12287.6
5015,2019,43,2,41267.7
5016,2019,83,1,116511.7
5017,2019,63,4,10672803.2
5018,2019,59,3,57693.6
5019,2019,34,4,63686.7
5020,2019,30,4,-96005.4
5021,2019,51,2,9448.7
5022,2019,68,2,319940.7
5023,2019,85,2,582384.7
5024,2019,36,2,200577.3
5025,2019,21,3,-24459.2
5026,2019,80,3,487329.9
5027,2019,32,3,65147.3
5028,2019,33,2,132833.3
5029,2019,37,4,102937.4
5030,2019,40,4,1507
5031,2019,41,3,34660.2
5032,2019,47,2,70676.7
5033,2019,54,4,3003616.8
5034,2019,41,4,888554
5035,2019,68,4,148030.5
5036,2019,52,2,455567.7
5037,2019,53,3,876475.1
5038,2019,57,2,14374.1
5039,2019,75,1,89780.5
5040,2019,56,1,46542.1
5041,2019,34,4,25270.7
5042,2019,75,2,199615.2
5043,2019,68,3,384044.7
5044,2019,68,3,384044.7
5045,2019,68,3,384044.7
5046,2019,48,3,309322.3
5047,2019,24,2,106113.7
5048,2019,53,3,510629.9
5049,2019,62,2,418705
5050,2019,52,2,124092.9
5051,2019,67,3,1189112.8
5052,2019,60,1,29965.5
5053,2019,56,3,-1159.2
5054,2019,36,3,-4289.1
5055,2019,55,3,343159.5
5056,2019,76,3,346903.8
5057,2019,71,4,1315466.2
5058,2019,32,2,103227.2
5059,2019,42,3,143208.2
5060,2019,42,4,242459.4
5061,2019,70,2,-48130.2
5062,2019,27,2,216771.4
5063,2019,37,4,302320.7
5064,2019,44,2,199962.9
5065,2019,57,3,310643.8
5066,2019,26,3,-3709.5
5067,2019,65,4,2024552.1
5068,2019,58,4,281571
5069,2019,43,4,3260844.5
5070,2019,39,2,5911.9
5071,2019,61,4,100850.9
5072,2019,93,2,1252521.3
5073,2019,93,2,1252521.3
5074,2019,47,4,89965.9
5075,2019,77,4,1537106.2
5076,2019,56,3,806922.8
5077,2019,56,3,806922.8
5078,2019,82,3,6256231
5079,2019,72,2,651357.5
5080,2019,49,2,0
5081,2019,68,3,51007.4
5082,2019,38,4,679642.1
5083,2019,25,4,69934.9
5084,2019,25,4,69934.9
5085,2019,58,4,626457.7
5086,2019,34,3,69818.9
5087,2019,34,3,69818.9
5088,2019,64,2,16843.3
5089,2019,48,3,1308510.9
5090,2019,66,1,1947.5
5091,2019,34,2,153015.1
5092,2019,23,4,-50657.3
5093,2019,55,4,1551712.2
5094,2019,33,3,-4405
5095,2019,62,3,31327.5
5096,2019,65,3,400853.2
5097,2019,61,4,16978880
5098,2019,63,4,351355.1
5099,2019,37,4,7143486.7
5100,2019,32,2,11476.1
5101,2019,32,2,11476.1
5102,2019,50,3,-4915
5103,2019,55,4,102676029.7
5104,2019,86,2,786289
5105,2019,50,4,333967
5106,2019,53,3,47411.5
5107,2019,57,3,65263.3
5108,2019,51,3,195326.1
5109,2019,87,4,100213.3
5110,2019,56,4,801010.9
5111,2019,57,1,1.2
5112,2019,57,1,1.2
5113,2019,41,4,-28806.3
5114,2019,27,4,218858
5115,2019,38,4,-5633.7
5116,2019,40,4,904516.3
5117,2019,78,3,297452.1
5118,2019,44,3,-26453.1
5119,2019,38,3,5286
5120,2019,72,1,231.8
5121,2019,38,3,252289.4
5122,2019,38,3,252289.4
5123,2019,70,4,392101.2
5124,2019,28,4,-35123.9
5125,2019,63,1,57496.6
5126,2019,66,4,415436
5127,2019,86,3,780029.2
5128,2019,30,4,378132.8
5129,2019,83,3,289.8
5130,2019,41,4,515382.7
5131,2019,42,4,-6642.2
5132,2019,21,3,114993.2
5133,2019,31,4,72334.4
5134,2019,39,4,107349.4
5135,2019,65,4,1265736.3
5136,2019,91,3,141770.8
5137,2019,55,4,7650.8
5138,2019,33,4,230577.5
5139,2019,79,2,2341.6
5140,2019,43,2,41963.2
5141,2019,22,3,67002.1
5142,2019,80,4,1443906.1
5143,2019,36,4,1037256.9
5144,2019,60,4,410822.4
5145,2019,69,1,39760.7
5146,2019,26,3,18292.3
5147,2019,82,4,1257737.7
5148,2019,32,2,89316.8
5149,2019,34,4,143161.9
5150,2019,52,3,260589.4
5151,2019,38,2,168084.8
5152,2019,75,4,297185.5
5153,2019,54,2,212250.5
5154,2019,68,2,43586.1
5155,2019,52,4,1209746.6
5156,2019,42,4,1718174.1
5157,2019,80,1,31414.5
5158,2019,52,2,-8902.7
5159,2019,49,3,155588.5
5160,2019,49,3,155588.5
5161,2019,31,4,228954.6
5162,2019,31,4,228954.6
5163,2019,27,4,62017.5
5164,2019,88,2,140379.8
5165,2019,37,4,4903.4
5166,2019,70,3,1298657.7
5167,2019,58,4,6769874.9
5168,2019,64,2,68590.2
5169,2019,43,3,181543.1
5170,2019,51,3,58829.7
5171,2019,64,3,260531.4
5172,2019,40,3,1159.2
5173,2019,84,4,139104.6
5174,2019,27,4,-17398.5
5175,2019,64,2,465316.6
5176,2019,56,4,420443.8
5177,2019,41,3,125426
5178,2019,46,1,172199.9
5179,2019,57,2,675121.2
5180,2019,43,2,29026.5
5181,2019,58,4,152319.6
5182,2019,34,4,228479.4
5183,2019,34,4,228479.4
5184,2019,60,1,9366.4
5185,2019,79,3,146871.3
5186,2019,83,2,67002.1
5187,2019,42,3,17504
5188,2019,67,4,205330
5189,2019,51,3,105997.7
5190,2019,47,4,1512647
5191,2019,51,2,21735.1
5192,2019,49,4,-2318.4
5193,2019,67,4,1186330.7
5194,2019,72,2,57960.3
5195,2019,56,1,11012.5
5196,2019,56,1,11012.5
5197,2019,86,2,931073.7
5198,2019,62,3,402823.8
5199,2019,38,1,60394.6
5200,2019,36,2,359818.5
5201,2019,61,2,610031.8
5202,2019,56,1,-1854.7
5203,2019,21,2,5100.5
5204,2019,35,4,143811
5205,2019,21,3,9911.2
5206,2019,24,4,107110.6
5207,2019,24,4,107110.6
5208,2019,27,2,180140.5
5209,2019,68,4,2832228.3
5210,2019,88,2,347.8
5211,2019,87,4,681612.7
5212,2019,58,4,2165279.6
5213,2019,25,1,3013.9
5214,2019,56,4,43806.4
5215,2019,75,4,1965896.3
5216,2019,76,4,761203.8
5217,2019,55,4,1790624.4
5218,2019,36,4,102126
5219,2019,30,3,-114593.2
5220,2019,30,4,342661.1
5221,2019,95,1,232733.6
5222,2019,55,3,72601
5223,2019,44,1,668281.9
5224,2019,30,2,196717.1
5225,2019,69,4,17967.7
5226,2019,19,2,32805.5
5227,2019,65,2,100329.2
5228,2019,28,2,637.6
5229,2019,32,3,43818
5230,2019,38,3,211381.1
5231,2019,62,3,113128
5232,2019,59,3,71638.9
5233,2019,35,3,129019.5
5234,2019,23,3,10595.1
5235,2019,25,3,45719.1
5236,2019,69,4,1284747.2
5237,2019,39,4,122412.1
5238,2019,58,4,117195.7
5239,2019,32,3,1.2
5240,2019,32,3,1.2
5241,2019,41,1,99842.4
5242,2019,46,3,98347
5243,2019,30,3,11163.1
5244,2019,79,1,1687026.2
5245,2019,55,2,78594.1
5246,2019,55,2,78594.1
5247,2019,23,1,143857.4
5248,2019,60,2,12740.8
5249,2019,71,4,2412816.3
5250,2019,28,4,-5969.9
5251,2019,29,4,135627
5252,2019,25,2,64092.5
5253,2019,59,4,1236222.9
5254,2019,59,4,1236222.9
5255,2019,33,2,9875.3
5256,2019,62,3,1119131.6
5257,2019,25,2,417.3
5258,2019,49,3,231087.6
5259,2019,49,3,107748.1
5260,2019,62,4,3522407.6
5261,2019,54,3,21277.2
5262,2019,68,4,909280.6
5263,2019,27,4,-2260.5
5264,2019,27,4,-2260.5
5265,2019,77,3,636287.8
5266,2019,45,2,1170.8
5267,2019,56,4,1836413
5268,2019,65,2,6769.8
5269,2019,41,3,119630
5270,2019,34,1,26198
5271,2019,72,2,22720.4
5272,2019,76,1,41012.7
5273,2019,39,4,96272
5274,2019,55,2,128092.2
5275,2019,24,3,-2202.5
5276,2019,59,2,23.2
5277,2019,40,4,294322.2
5278,2019,83,4,208425.1
5279,2019,60,4,70653.6
5280,2019,59,3,155681.3
5281,2019,72,4,1111562
5282,2019,52,1,15069.7
5283,2019,29,4,40467.9
5284,2019,45,2,280353.8
5285,2019,33,4,-22140.8
5286,2019,42,2,469779.5
5287,2019,42,2,469779.5
5288,2019,22,2,-208.7
5289,2019,45,3,941413.8
5290,2019,46,2,32492.5
5291,2019,52,3,-6920.5
5292,2019,62,2,9760.5
5293,2019,33,2,173764.9
5294,2019,59,3,425776.1
5295,2019,29,4,445540.6
5296,2019,31,2,6723.4
5297,2019,70,2,585978.3
5298,2019,53,2,556708.3
5299,2019,21,3,24459.2
5300,2019,54,1,132497.2
5301,2019,48,2,198513.9
5302,2019,28,1,3513.6
5303,2019,63,4,3062968.2
5304,2019,23,2,557751.6
5305,2019,73,2,4636.8
5306,2019,64,3,926089.1
5307,2019,54,3,189135.9
5308,2019,66,3,79637.4
5309,2019,28,3,9389.6
5310,2019,28,3,9389.6
5311,2019,73,4,1159205.3
5312,2019,50,3,-30718.9
5313,2019,67,3,1575244.1
5314,2019,40,4,9853.2
5315,2019,31,4,-38949.3
5316,2019,80,2,180917.2
5317,2019,47,1,298495.4
5318,2019,43,4,98880.2
5319,2019,80,1,255152.7
5320,2019,38,2,156376.8
5321,2019,39,2,258502.8
5322,2019,31,4,111399.6
5323,2019,39,3,1318943.8
5324,2019,56,1,18866.1
5325,2022,42,3,87400
5326,2022,57,4,4098000
5327,2022,33,4,2059900
5328,2022,44,3,167710
5329,2022,44,3,167710
5330,2022,72,3,88400
5331,2022,38,3,100000
5332,2022,41,3,-76100
5333,2022,41,3,-76100
5334,2022,52,2,459440
5335,2022,40,4,12156000
5336,2022,66,2,72380
5337,2022,63,4,14340
5338,2022,67,2,1170130
5339,2022,41,4,3980400
5340,2022,50,4,276800
5341,2022,43,4,752180
5342,2022,68,3,311800
5343,2022,41,4,2552500
5344,2022,63,2,346500
5345,2022,50,3,387950
5346,2022,59,3,385600
5347,2022,52,4,2917000
5348,2022,72,2,1020200
5349,2022,37,4,2940400
5350,2022,39,2,-89970
5351,2022,57,3,4300
5352,2022,63,3,394170
5353,2022,64,3,3921340
5354,2022,46,1,-300
5355,2022,46,1,-300
5356,2022,26,4,6700
5357,2022,26,2,107750
5358,2022,78,1,-1790
5359,2022,42,4,23503200
5360,2022,58,2,79200
5361,2022,34,3,83340
5362,2022,35,2,61200
5363,2022,23,3,-10270
5364,2022,78,3,9200
5365,2022,39,4,876000
5366,2022,53,3,360
5367,2022,57,4,324000
5368,2022,87,1,77700
5369,2022,39,2,9400
5370,2022,39,2,9400
5371,2022,63,4,900450
5372,2022,63,4,900450
5373,2022,59,2,910000
5374,2022,89,2,588700
5375,2022,56,2,213980
5376,2022,21,3,-2200
5377,2022,78,4,3909700
5378,2022,28,2,52750
5379,2022,28,2,52750
5380,2022,31,3,-5500
5381,2022,63,3,577400
5382,2022,65,2,29250
5383,2022,22,3,35500
5384,2022,46,3,1478000
5385,2022,39,3,10530
5386,2022,56,4,866100
5387,2022,21,3,6420
5388,2022,43,3,728600
5389,2022,43,3,728600
5390,2022,40,1,255520
5391,2022,69,4,1090
5392,2022,40,2,1681
5393,2022,83,1,55210
5394,2022,55,4,187600
5395,2022,26,4,81160
5396,2022,60,1,495901
5397,2022,27,4,90400
5398,2022,71,3,735960
5399,2022,54,4,7650
5400,2022,54,4,7650
5401,2022,41,3,102600
5402,2022,34,4,930510
5403,2022,32,2,159300
5404,2022,43,4,531970
5405,2022,52,4,652700
5406,2022,39,3,6830
5407,2022,67,4,1230850
5408,2022,39,3,15746800
5409,2022,41,3,39930
5410,2022,68,2,436501
5411,2022,24,2,107860
5412,2022,22,2,127910
5413,2022,81,1,22100
5414,2022,56,3,29530
5415,2022,56,3,-9610
5416,2022,52,4,3047500
5417,2022,26,4,409590
5418,2022,33,3,2770
5419,2022,29,4,8850
5420,2022,29,4,8850
5421,2022,56,4,491000
5422,2022,36,3,-14500
5423,2022,53,3,-38400
5424,2022,37,3,262800
5425,2022,53,2,298600
5426,2022,26,4,123500
5427,2022,43,2,87220
5428,2022,41,4,1303400
5429,2022,52,3,1349500
5430,2022,52,3,1349500
5431,2022,52,3,1349500
5432,2022,51,2,450
5433,2022,64,2,640
5434,2022,57,3,-12910
5435,2022,56,2,463700
5436,2022,71,4,155900
5437,2022,71,3,108910
5438,2022,73,4,9475250
5439,2022,92,4,1274100
5440,2022,37,1,63052
5441,2022,79,2,326050
5442,2022,37,3,-9800
5443,2022,37,3,-9800
5444,2022,41,2,6700
5445,2022,25,4,276800
5446,2022,69,3,614000
5447,2022,35,3,10400
5448,2022,76,3,108150
5449,2022,77,1,90300
5450,2022,52,2,140911
5451,2022,58,4,2820290
5452,2022,32,4,142600
5453,2022,40,1,4000
5454,2022,32,3,950
5455,2022,31,4,696500
5456,2022,31,4,696500
5457,2022,31,4,457800
5458,2022,59,3,16450
5459,2022,55,2,72740
5460,2022,49,2,22350
5461,2022,69,2,991400
5462,2022,57,4,-97400
5463,2022,71,4,404050
5464,2022,38,4,355640
5465,2022,33,2,8050
5466,2022,40,1,25600
5467,2022,53,4,124500
5468,2022,56,3,822500
5469,2022,43,4,-64790
5470,2022,41,4,318600
5471,2022,52,4,6511400
5472,2022,61,3,485980
5473,2022,57,4,4993000
5474,2022,75,4,1373300
5475,2022,28,2,168850
5476,2022,28,2,168850
5477,2022,28,2,168850
5478,2022,73,4,6630905
5479,2022,56,4,1531800
5480,2022,40,3,195800
5481,2022,40,4,153100
5482,2022,85,2,404800
5483,2022,59,4,489400
5484,2022,50,4,3353650
5485,2022,74,3,236000
5486,2022,40,1,4000
5487,2022,43,4,320700
5488,2022,25,3,39040
5489,2022,47,2,270420
5490,2022,26,4,450
5491,2022,33,4,3700200
5492,2022,33,4,3700200
5493,2022,65,2,34000
5494,2022,43,1,79810
5495,2022,43,1,79810
5496,2022,60,4,992250
5497,2022,54,3,29850
5498,2022,68,3,660330
5499,2022,45,3,434260
5500,2022,46,2,1165300
5501,2022,38,2,13270
5502,2022,43,4,412300
5503,2022,43,4,412300
5504,2022,43,4,412300
5505,2022,53,3,1464200
5506,2022,38,3,143840
5507,2022,48,2,13600
5508,2022,30,4,227100
5509,2022,62,1,30400
5510,2022,69,4,425800
5511,2022,27,1,120000
5512,2022,58,4,2265730
5513,2022,67,4,69400
5514,2022,83,3,736876000
5515,2022,57,3,349880
5516,2022,94,4,13172480
5517,2022,74,3,157010
5518,2022,74,3,157010
5519,2022,63,4,7070280
5520,2022,51,4,1284720
5521,2022,32,4,-34640
5522,2022,70,4,3209000
5523,2022,68,1,1100
5524,2022,72,4,-65420
5525,2022,40,2,89430
5526,2022,41,4,1246600
5527,2022,54,3,872500
5528,2022,29,2,18900
5529,2022,27,2,193340
5530,2022,61,1,68100
5531,2022,73,1,18190
5532,2022,66,2,12410
5533,2022,34,3,72150
5534,2022,35,4,123050
5535,2022,31,4,61000
5536,2022,59,4,257720
5537,2022,87,2,127000
5538,2022,40,4,382800
5539,2022,43,3,198800
5540,2022,84,2,27190
5541,2022,54,4,6700
5542,2022,37,4,4011310
5543,2022,41,2,436500
5544,2022,41,2,436500
5545,2022,57,2,493800
5546,2022,57,2,493800
5547,2022,61,1,23080
5548,2022,80,1,129800
5549,2022,79,1,93860
5550,2022,51,3,76400
5551,2022,65,1,564440
5552,2022,35,2,48450
5553,2022,33,3,58870
5554,2022,23,4,33670
5555,2022,67,4,521550
5556,2022,38,4,713000
5557,2022,50,4,-3100
5558,2022,88,2,87000
5559,2022,40,4,91600
5560,2022,67,4,415100
5561,2022,83,1,540
5562,2022,81,4,8648500
5563,2022,45,3,353030
5564,2022,58,4,18590000
5565,2022,44,4,270500
5566,2022,61,3,15730
5567,2022,47,4,246800
5568,2022,67,2,736200
5569,2022,49,1,860
5570,2022,73,3,451000
5571,2022,54,3,-6900
5572,2022,29,3,3970
5573,2022,66,4,75290
5574,2022,56,3,41400
5575,2022,40,1,161700
5576,2022,43,1,20100
5577,2022,79,4,943210
5578,2022,69,4,2040
5579,2022,61,3,615700
5580,2022,80,1,722630
5581,2022,63,3,64200
5582,2022,63,3,64200
5583,2022,65,4,931000
5584,2022,37,3,-11429
5585,2022,25,3,291700
5586,2022,25,3,291700
5587,2022,33,3,-364740
5588,2022,82,4,3543000
5589,2022,77,4,4687800
5590,2022,67,3,1173960
5591,2022,46,2,86390
5592,2022,46,2,86390
5593,2022,69,1,42120
5594,2022,44,3,-30800
5595,2022,24,3,155751
5596,2022,24,3,155751
5597,2022,41,2,63420
5598,2022,70,4,960060
5599,2022,54,2,64900
5600,2022,40,4,329500
5601,2022,47,4,1273410
5602,2022,87,2,106000
5603,2022,34,4,304500
5604,2022,43,3,250950
5605,2022,38,4,681400
5606,2022,25,2,0
5607,2022,48,3,544950
5608,2022,43,4,-78730
5609,2022,59,3,5001600
5610,2022,26,4,129100
5611,2022,43,3,111800
5612,2022,40,4,1476400
5613,2022,75,4,1242800
5614,2022,56,4,1350500
5615,2022,25,3,-109
5616,2022,19,3,-27350
5617,2022,31,2,12600
5618,2022,61,3,638100
5619,2022,37,4,-9780
5620,2022,71,3,1000
5621,2022,35,3,188600
5622,2022,74,2,608300
5623,2022,60,4,487800
5624,2022,29,2,1950
5625,2022,29,2,1950
5626,2022,68,2,6700
5627,2022,34,3,153000
5628,2022,34,3,153000
5629,2022,26,4,2085050
5630,2022,30,2,-40
5631,2022,32,2,173001
5632,2022,80,2,652460
5633,2022,44,4,303005
5634,2022,30,2,30680
5635,2022,37,4,121300
5636,2022,37,4,121300
5637,2022,67,2,131940
5638,2022,45,3,47450
5639,2022,59,1,146900
5640,2022,33,3,29500
5641,2022,26,1,6600
5642,2022,69,1,490600
5643,2022,62,1,539000
5644,2022,45,3,0
5645,2022,42,3,403300
5646,2022,71,3,287900
5647,2022,71,3,287900
5648,2022,62,2,639690
5649,2022,32,3,-4595
5650,2022,31,4,105500
5651,2022,31,4,105500
5652,2022,87,2,1962900
5653,2022,60,1,11100
5654,2022,49,4,731500
5655,2022,53,2,277300
5656,2022,40,3,36400
5657,2022,72,4,5550700
5658,2022,42,3,1085700
5659,2022,56,3,2924100
5660,2022,58,3,423000
5661,2022,60,4,12780500
5662,2022,32,4,141000
5663,2022,30,1,-5900
5664,2022,77,4,86000
5665,2022,50,4,939000
5666,2022,35,4,499700
5667,2022,65,2,135300
5668,2022,71,3,11950
5669,2022,30,3,132410
5670,2022,33,3,221200
5671,2022,77,4,480500
5672,2022,55,4,3499300
5673,2022,39,3,47910
5674,2022,39,3,47910
5675,2022,80,1,22850
5676,2022,40,4,1456330
5677,2022,31,3,167500
5678,2022,40,2,9700
5679,2022,58,2,849200
5680,2022,61,2,110270
5681,2022,61,2,110270
5682,2022,53,3,819000
5683,2022,68,1,-60800
5684,2022,43,4,7009500
5685,2022,22,2,5810
5686,2022,22,2,5810
5687,2022,55,1,8381
5688,2022,75,3,87400
5689,2022,82,4,84530
5690,2022,29,4,127450
5691,2022,29,4,127450
5692,2022,55,3,112610
5693,2022,74,3,2604600
5694,2022,61,2,32820
5695,2022,35,4,599000
5696,2022,56,1,53331
5697,2022,67,3,548700
5698,2022,59,1,570
5699,2022,59,4,2469000
5700,2022,64,1,500000
5701,2022,23,3,39250
5702,2022,62,2,5000
5703,2022,79,3,79151
5704,2022,79,3,79151
5705,2022,59,3,5030000
5706,2022,54,3,4256660
5707,2022,71,3,14020
5708,2022,39,2,256000
5709,2022,53,2,282400
5710,2022,45,3,228100
5711,2022,45,3,228100
5712,2022,39,2,156350
5713,2022,26,1,13650
5714,2022,26,3,142600
5715,2022,36,2,896200
5716,2022,46,2,21760
5717,2022,41,4,790700
5718,2022,63,3,2153400
5719,2022,22,4,800
5720,2022,74,2,71500
5721,2022,54,4,119500
5722,2022,67,1,377500
5723,2022,31,4,258800
5724,2022,42,4,418410
5725,2022,77,4,489000
5726,2022,60,2,121290
5727,2022,92,4,999400
5728,2022,73,3,39400
5729,2022,50,3,304000
5730,2022,50,3,304000
5731,2022,56,4,2549100
5732,2022,38,3,19100
5733,2022,33,4,56400
5734,2022,33,4,56400
5735,2022,41,4,2440210
5736,2022,66,1,340950
5737,2022,38,3,194500
5738,2022,22,4,415700
5739,2022,31,4,348040
5740,2022,80,2,16000
5741,2022,74,4,197200
5742,2022,58,2,143300
5743,2022,51,4,4734801
